Date,State,Commodity,Market,Modal Price,Min Price,Max Price,Arrivals (Volume),Rainfall (mm),Temperature Max (°C),Temperature Min (°C),Humidity (%),Festival,Season,MSP,Policy Impact
2021-08-25,Telangana,Tomato,Hyderabad,1522.55,1455.5,1615.72,370.79,2.99,33,20,79,None,Rabi,,None
2021-08-25,Punjab,Wheat,Ludhiana,2587.85,2411.89,2778.74,710.72,1.7,29,22,50,None,Kharif,2418.84,None
2021-08-25,Punjab,Wheat,Amritsar,1882.31,1703.02,2003.84,427.68,3.77,30,17,37,None,Rabi,1578.45,None
2021-08-26,Maharashtra,Onion,Lasalgaon,1080.7,957.2,1257.16,414.16,3.65,26,21,54,Diwali,Kharif,,Subsidy Introduced
2021-08-26,Maharashtra,Onion,Pune,1819.98,1675.52,2014.53,515.66,1.52,31,20,67,None,Kharif,,None
2021-08-26,Uttar Pradesh,Potato,Agra,2751.66,2603.78,2816.65,530.15,11.14,26,13,44,None,Kharif,,MSP Revised
2021-08-26,Uttar Pradesh,Potato,Kanpur,2170.44,1972.69,2282.71,461.65,3.4,39,33,73,None,Rabi,,None
2021-08-26,Madhya Pradesh,Moong,Indore,2546.75,2440.6,2688.21,308.97,0.0,41,34,54,Ramzan,Summer,1773.4,None
2021-08-26,Madhya Pradesh,Moong,Bhopal,2484.65,2412.02,2601.11,587.61,4.73,33,26,41,None,Kharif,2246.36,None
2021-08-26,Karnataka,Tomato,Bangalore,2515.57,2422.8,2704.67,545.54,0.0,28,14,81,None,Summer,,Subsidy Introduced
2021-08-26,Telangana,Tomato,Hyderabad,1528.45,1366.19,1604.71,569.05,7.65,26,16,46,None,Rabi,,None
2021-08-26,Punjab,Wheat,Ludhiana,2534.47,2376.46,2641.69,431.38,0.0,38,33,52,Diwali,Summer,2619.68,MSP Revised
2021-08-26,Punjab,Wheat,Amritsar,2638.93,2513.62,2708.82,419.51,0.0,32,27,86,Holi,Summer,2149.07,None
2021-08-27,Maharashtra,Onion,Lasalgaon,2797.14,2662.75,2864.34,224.59,2.47,40,35,52,None,Kharif,,None
2021-08-27,Maharashtra,Onion,Pune,2180.58,2012.98,2320.95,576.12,1.7,26,12,88,None,Kharif,,None
2021-08-27,Uttar Pradesh,Potato,Agra,2563.47,2413.57,2669.97,473.61,4.57,25,10,88,None,Kharif,,None
2021-08-27,Uttar Pradesh,Potato,Kanpur,2986.7,2813.56,3181.11,576.84,7.71,42,33,87,None,Rabi,,None
2021-08-27,Madhya Pradesh,Moong,Indore,2000.05,1927.51,2087.19,590.0,0.0,30,21,39,None,Summer,2210.83,None
2021-08-27,Madhya Pradesh,Moong,Bhopal,1060.01,985.4,1135.55,578.46,3.08,37,30,82,None,Rabi,2068.36,None
2021-08-27,Karnataka,Tomato,Bangalore,1130.41,964.41,1282.14,405.86,0.0,40,33,40,None,Summer,,None
2021-08-27,Telangana,Tomato,Hyderabad,2977.65,2810.25,3130.84,583.97,2.67,28,22,72,None,Rabi,,None
2021-08-27,Punjab,Wheat,Ludhiana,2684.07,2619.53,2835.32,663.68,1.28,26,20,74,None,Rabi,2113.27,MSP Revised
2021-08-27,Punjab,Wheat,Amritsar,2326.74,2271.62,2440.1,488.22,1.05,26,18,79,Diwali,Rabi,1862.37,None
2021-08-28,Maharashtra,Onion,Lasalgaon,2024.76,1944.34,2116.5,395.85,2.09,27,22,82,None,Rabi,,None
2021-08-28,Maharashtra,Onion,Pune,1558.03,1487.84,1648.77,550.69,4.96,27,12,77,None,Kharif,,None
2021-08-28,Uttar Pradesh,Potato,Agra,2034.39,1920.01,2176.08,499.61,0.0,39,25,71,None,Summer,,None
2021-08-28,Uttar Pradesh,Potato,Kanpur,1662.62,1479.95,1734.46,400.15,0.0,34,21,79,None,Summer,,None
2021-08-28,Madhya Pradesh,Moong,Indore,1328.35,1179.19,1507.59,613.84,0.71,25,19,71,Ramzan,Rabi,1784.24,None
2021-08-28,Madhya Pradesh,Moong,Bhopal,2032.78,1891.69,2151.24,446.86,0.0,39,24,71,None,Summer,1723.34,Subsidy Introduced
2021-08-28,Karnataka,Tomato,Bangalore,1310.01,1240.73,1442.92,362.31,2.44,41,33,51,Diwali,Kharif,,None
2021-08-28,Telangana,Tomato,Hyderabad,1128.05,967.0,1256.03,593.99,0.56,31,22,88,Diwali,Kharif,,Subsidy Introduced
2021-08-28,Punjab,Wheat,Ludhiana,1479.44,1302.92,1595.75,439.11,3.17,25,20,61,None,Rabi,1994.15,None
2021-08-28,Punjab,Wheat,Amritsar,2503.66,2379.29,2662.58,443.69,5.01,40,28,76,Diwali,Kharif,1566.52,None
2021-08-29,Maharashtra,Onion,Lasalgaon,1766.74,1694.97,1884.4,295.81,3.59,36,30,42,None,Rabi,,None
2021-08-29,Maharashtra,Onion,Pune,2829.36,2765.42,2968.44,663.94,3.86,39,25,49,None,Kharif,,None
2021-08-29,Uttar Pradesh,Potato,Agra,1052.81,908.6,1155.42,586.67,5.32,27,19,42,None,Kharif,,None
2021-08-29,Uttar Pradesh,Potato,Kanpur,1053.87,895.56,1173.68,334.24,3.63,30,15,70,None,Kharif,,None
2021-08-29,Madhya Pradesh,Moong,Indore,2719.69,2619.25,2896.49,515.42,0.0,36,24,65,Diwali,Summer,1550.99,None
2021-08-29,Madhya Pradesh,Moong,Bhopal,2577.47,2438.99,2682.19,511.77,1.06,38,28,86,None,Rabi,2531.27,None
2021-08-29,Karnataka,Tomato,Bangalore,2024.46,1899.02,2144.53,618.35,2.45,27,13,48,None,Kharif,,None
2021-08-29,Telangana,Tomato,Hyderabad,2736.86,2665.66,2877.92,385.63,5.88,42,37,41,None,Kharif,,None
2021-08-29,Punjab,Wheat,Ludhiana,1385.6,1240.69,1543.3,339.39,0.0,33,23,49,Diwali,Summer,1868.84,None
2021-08-29,Punjab,Wheat,Amritsar,1259.17,1126.85,1381.53,539.06,6.35,42,32,78,None,Rabi,1903.98,None
2021-08-30,Maharashtra,Onion,Lasalgaon,1676.19,1553.15,1773.35,340.1,0.0,29,19,64,None,Summer,,Subsidy Introduced
2021-08-30,Maharashtra,Onion,Pune,2343.71,2265.49,2405.55,525.8,0.0,31,20,52,None,Summer,,None
2021-08-30,Uttar Pradesh,Potato,Agra,1448.7,1350.4,1647.88,616.61,5.32,28,23,42,Diwali,Rabi,,Subsidy Introduced
2021-08-30,Uttar Pradesh,Potato,Kanpur,2789.11,2705.37,2923.79,502.37,5.28,39,27,44,Diwali,Kharif,,Export Ban
2021-08-30,Madhya Pradesh,Moong,Indore,1229.44,1134.8,1376.43,452.08,6.63,30,24,79,None,Rabi,2113.96,None
2021-08-30,Madhya Pradesh,Moong,Bhopal,1879.0,1818.38,1966.03,789.28,5.96,25,12,46,None,Kharif,2739.41,None
2021-08-30,Karnataka,Tomato,Bangalore,2597.52,2542.89,2746.22,556.24,0.0,35,26,64,None,Summer,,None
2021-08-30,Telangana,Tomato,Hyderabad,1688.74,1595.24,1795.82,609.35,6.79,39,24,57,None,Rabi,,MSP Revised
2021-08-30,Punjab,Wheat,Ludhiana,2945.3,2810.83,3128.49,376.0,1.18,26,17,68,None,Rabi,2172.93,MSP Revised
2021-08-30,Punjab,Wheat,Amritsar,2920.97,2861.75,3101.54,520.66,2.31,26,21,58,Diwali,Kharif,2060.96,None
2021-08-31,Maharashtra,Onion,Lasalgaon,2731.6,2544.42,2785.74,547.31,0.0,29,17,85,None,Summer,,None
2021-08-31,Maharashtra,Onion,Pune,2077.29,1939.09,2269.44,375.87,20.17,39,33,48,None,Kharif,,None
2021-08-31,Uttar Pradesh,Potato,Agra,2385.63,2285.82,2565.11,528.31,0.0,25,19,41,None,Summer,,None
2021-08-31,Uttar Pradesh,Potato,Kanpur,2117.25,1984.43,2207.29,501.76,3.4,39,24,70,None,Kharif,,None
2021-08-31,Madhya Pradesh,Moong,Indore,1495.53,1379.88,1669.75,532.49,14.29,29,24,39,None,Rabi,2652.95,None
2021-08-31,Madhya Pradesh,Moong,Bhopal,1957.91,1884.58,2109.6,528.29,0.0,36,25,55,None,Summer,1995.56,None
2021-08-31,Karnataka,Tomato,Bangalore,1778.66,1603.74,1893.45,300.89,0.0,32,20,75,None,Summer,,MSP Revised
2021-08-31,Telangana,Tomato,Hyderabad,1245.92,1142.13,1320.83,531.67,1.42,32,17,48,None,Rabi,,None
2021-08-31,Punjab,Wheat,Ludhiana,1251.46,1200.2,1362.93,588.58,0.0,26,18,69,None,Summer,2433.12,None
2021-08-31,Punjab,Wheat,Amritsar,1416.92,1241.57,1503.99,437.83,1.43,37,23,34,None,Rabi,1562.94,None
2021-09-01,Maharashtra,Onion,Lasalgaon,2570.18,2472.44,2663.66,536.35,0.0,29,19,56,None,Summer,,Subsidy Introduced
2021-09-01,Maharashtra,Onion,Pune,1655.17,1492.26,1707.32,499.27,4.13,42,32,61,None,Kharif,,None
2021-09-01,Uttar Pradesh,Potato,Agra,1215.98,1126.25,1396.23,347.46,10.42,35,26,66,Diwali,Kharif,,Export Ban
2021-09-01,Uttar Pradesh,Potato,Kanpur,2705.62,2604.94,2793.43,495.98,6.09,26,14,41,Diwali,Kharif,,None
2021-09-01,Madhya Pradesh,Moong,Indore,1524.72,1466.9,1697.01,335.08,0.0,31,21,42,None,Summer,1818.73,None
2021-09-01,Madhya Pradesh,Moong,Bhopal,1832.69,1674.84,2028.87,453.78,12.04,35,29,55,Ramzan,Rabi,2492.33,Export Ban
2021-09-01,Karnataka,Tomato,Bangalore,2533.29,2456.28,2598.47,583.29,0.0,31,17,44,None,Summer,,None
2021-09-01,Telangana,Tomato,Hyderabad,1670.18,1495.98,1796.0,502.98,1.1,31,26,30,None,Rabi,,Subsidy Introduced
2021-09-01,Punjab,Wheat,Ludhiana,1705.43,1560.85,1830.17,318.56,0.0,42,27,44,Holi,Summer,2544.53,None
2021-09-01,Punjab,Wheat,Amritsar,1504.95,1417.83,1682.16,466.89,1.69,36,22,86,Diwali,Kharif,1953.21,None
2021-09-02,Maharashtra,Onion,Lasalgaon,2055.88,1887.66,2213.64,412.78,0.0,39,24,83,Ramzan,Summer,,None
2021-09-02,Maharashtra,Onion,Pune,1231.8,1139.63,1397.96,601.57,2.27,26,12,61,Ramzan,Rabi,,None
2021-09-02,Uttar Pradesh,Potato,Agra,2834.72,2659.22,2970.48,570.0,3.14,27,20,36,None,Kharif,,MSP Revised
2021-09-02,Uttar Pradesh,Potato,Kanpur,2984.67,2856.51,3087.08,619.59,5.07,35,28,88,None,Kharif,,None
2021-09-02,Madhya Pradesh,Moong,Indore,2762.5,2711.74,2854.08,376.07,0.79,36,22,81,None,Kharif,2272.71,None
2021-09-02,Madhya Pradesh,Moong,Bhopal,2139.67,2034.65,2201.83,577.19,0.0,36,24,50,None,Summer,2117.81,None
2021-09-02,Karnataka,Tomato,Bangalore,2280.51,2147.08,2420.53,646.22,0.0,35,20,53,None,Summer,,None
2021-09-02,Telangana,Tomato,Hyderabad,2217.06,2122.81,2291.61,455.56,0.0,39,34,33,None,Summer,,None
2021-09-02,Punjab,Wheat,Ludhiana,1977.51,1801.05,2157.47,642.59,1.0,37,28,57,None,Rabi,2818.76,None
2021-09-02,Punjab,Wheat,Amritsar,2966.08,2874.34,3072.7,374.52,4.21,35,26,37,None,Kharif,2976.39,None
2021-09-03,Maharashtra,Onion,Lasalgaon,2225.92,2153.06,2301.72,365.94,1.23,26,15,52,None,Rabi,,None
2021-09-03,Maharashtra,Onion,Pune,2698.31,2572.35,2790.8,572.48,1.19,31,26,47,Ramzan,Rabi,,None
2021-09-03,Uttar Pradesh,Potato,Agra,2756.83,2581.44,2886.33,552.34,1.24,30,25,84,None,Kharif,,None
2021-09-03,Uttar Pradesh,Potato,Kanpur,2636.23,2571.83,2827.35,464.21,5.64,26,17,73,None,Rabi,,None
2021-09-03,Madhya Pradesh,Moong,Indore,1489.35,1419.5,1654.04,533.22,0.0,27,14,47,None,Summer,1568.67,Export Ban
2021-09-03,Madhya Pradesh,Moong,Bhopal,2819.99,2629.23,2979.87,438.74,8.46,27,18,30,None,Rabi,2226.17,None
2021-09-03,Karnataka,Tomato,Bangalore,1393.77,1314.56,1449.02,543.97,1.78,33,27,45,None,Rabi,,None
2021-09-03,Telangana,Tomato,Hyderabad,2025.19,1864.0,2095.48,618.53,0.0,28,14,77,None,Summer,,None
2021-09-03,Punjab,Wheat,Ludhiana,2783.77,2621.11,2981.02,494.21,5.62,34,28,41,None,Rabi,1966.97,MSP Revised
2021-09-03,Punjab,Wheat,Amritsar,2320.31,2181.38,2432.98,406.97,2.69,32,25,73,Holi,Rabi,2251.81,None
2021-09-04,Maharashtra,Onion,Lasalgaon,1844.45,1778.72,2014.96,389.13,0.0,37,31,33,Ramzan,Summer,,Subsidy Introduced
2021-09-04,Maharashtra,Onion,Pune,1314.88,1203.14,1393.49,692.91,5.15,29,18,53,None,Kharif,,MSP Revised
2021-09-04,Uttar Pradesh,Potato,Agra,1884.45,1703.3,1948.32,623.68,0.0,37,27,50,None,Summer,,None
2021-09-04,Uttar Pradesh,Potato,Kanpur,2240.3,2078.35,2425.71,565.6,1.9,25,14,90,None,Rabi,,None
2021-09-04,Madhya Pradesh,Moong,Indore,2431.16,2265.39,2575.48,509.48,1.53,26,19,81,None,Kharif,2374.92,None
2021-09-04,Madhya Pradesh,Moong,Bhopal,2542.57,2444.85,2673.43,537.5,0.0,42,37,63,None,Summer,2976.66,None
2021-09-04,Karnataka,Tomato,Bangalore,2741.28,2594.11,2918.91,220.52,0.0,38,33,84,Diwali,Summer,,Export Ban
2021-09-04,Telangana,Tomato,Hyderabad,2062.73,1889.44,2232.81,500.62,0.0,38,29,44,None,Summer,,None
2021-09-04,Punjab,Wheat,Ludhiana,2072.56,1933.25,2152.93,420.49,0.0,41,34,88,None,Summer,2001.42,None
2021-09-04,Punjab,Wheat,Amritsar,2846.34,2757.22,3043.41,549.59,1.66,34,19,50,None,Kharif,2754.51,None
2021-09-05,Maharashtra,Onion,Lasalgaon,2575.4,2435.85,2759.22,537.07,0.0,31,17,57,Diwali,Summer,,None
2021-09-05,Maharashtra,Onion,Pune,2668.87,2515.36,2864.65,319.02,4.2,37,31,41,None,Kharif,,None
2021-09-05,Uttar Pradesh,Potato,Agra,1914.41,1838.36,2083.86,443.63,2.02,34,29,60,None,Kharif,,None
2021-09-05,Uttar Pradesh,Potato,Kanpur,1958.1,1861.0,2028.89,437.98,0.0,36,28,69,None,Summer,,None
2021-09-05,Madhya Pradesh,Moong,Indore,2364.28,2220.46,2490.62,543.88,2.56,37,31,53,None,Rabi,2996.61,None
2021-09-05,Madhya Pradesh,Moong,Bhopal,2782.81,2647.16,2903.4,710.74,0.0,31,24,35,None,Summer,2499.56,None
2021-09-05,Karnataka,Tomato,Bangalore,1585.33,1531.8,1771.32,460.97,2.42,27,20,35,None,Rabi,,Export Ban
2021-09-05,Telangana,Tomato,Hyderabad,1019.54,866.89,1078.7,473.38,0.0,37,28,45,None,Summer,,None
2021-09-05,Punjab,Wheat,Ludhiana,2324.4,2132.21,2489.64,512.74,3.87,28,18,32,None,Rabi,1912.87,None
2021-09-05,Punjab,Wheat,Amritsar,1599.81,1541.75,1691.13,485.91,2.72,34,25,51,Holi,Kharif,2500.57,None
2021-09-06,Maharashtra,Onion,Lasalgaon,1683.67,1511.66,1762.77,458.27,0.0,29,17,84,Holi,Summer,,None
2021-09-06,Maharashtra,Onion,Pune,2168.64,1969.82,2269.31,569.01,0.81,28,15,55,None,Kharif,,None
2021-09-06,Uttar Pradesh,Potato,Agra,2704.24,2631.96,2808.03,560.04,0.0,26,18,52,None,Summer,,None
2021-09-06,Uttar Pradesh,Potato,Kanpur,2724.73,2557.58,2838.92,438.01,0.0,32,22,33,None,Summer,,None
2021-09-06,Madhya Pradesh,Moong,Indore,2896.01,2776.08,3068.45,440.29,0.0,33,22,35,None,Summer,2857.38,None
2021-09-06,Madhya Pradesh,Moong,Bhopal,2648.43,2561.51,2837.66,594.05,2.94,40,25,82,None,Kharif,2244.86,None
2021-09-06,Karnataka,Tomato,Bangalore,1405.37,1353.78,1498.11,429.87,7.08,33,26,81,Holi,Kharif,,None
2021-09-06,Telangana,Tomato,Hyderabad,1596.79,1475.66,1762.86,419.02,0.0,34,19,70,None,Summer,,None
2021-09-06,Punjab,Wheat,Ludhiana,1617.87,1503.63,1785.68,605.5,2.45,35,28,34,Diwali,Kharif,2733.68,MSP Revised
2021-09-06,Punjab,Wheat,Amritsar,2414.15,2359.98,2568.5,482.93,0.0,33,26,62,None,Summer,1656.09,Subsidy Introduced
2021-09-07,Maharashtra,Onion,Lasalgaon,1193.55,998.86,1278.59,353.24,6.55,34,20,78,None,Kharif,,None
2021-09-07,Maharashtra,Onion,Pune,2095.39,2039.09,2236.22,464.25,1.24,41,26,39,None,Rabi,,None
2021-09-07,Uttar Pradesh,Potato,Agra,2390.66,2248.61,2488.03,462.21,0.0,34,26,62,None,Summer,,MSP Revised
2021-09-07,Uttar Pradesh,Potato,Kanpur,2727.81,2666.92,2896.53,654.99,0.45,27,13,72,None,Rabi,,Export Ban
2021-09-07,Madhya Pradesh,Moong,Indore,1170.88,1089.37,1328.75,486.76,3.15,32,23,90,None,Kharif,2929.68,Subsidy Introduced
2021-09-07,Madhya Pradesh,Moong,Bhopal,1892.42,1761.07,1992.43,450.92,3.9,40,29,89,Ramzan,Rabi,2423.13,None
2021-09-07,Karnataka,Tomato,Bangalore,2933.0,2812.36,3084.61,543.35,1.94,26,19,64,None,Kharif,,None
2021-09-07,Telangana,Tomato,Hyderabad,1170.56,1065.55,1276.5,629.47,0.0,27,22,36,None,Summer,,None
2021-09-07,Punjab,Wheat,Ludhiana,2847.29,2725.49,2921.31,480.17,0.0,37,30,36,None,Summer,1649.81,None
2021-09-07,Punjab,Wheat,Amritsar,2173.38,1981.21,2345.66,447.97,9.16,36,28,38,None,Kharif,2221.83,None
2021-09-08,Maharashtra,Onion,Lasalgaon,1733.41,1594.67,1896.38,323.02,6.83,33,22,74,None,Kharif,,None
2021-09-08,Maharashtra,Onion,Pune,1156.59,1025.57,1340.31,403.87,0.0,39,24,71,None,Summer,,None
2021-09-08,Uttar Pradesh,Potato,Agra,1183.61,1038.19,1278.51,459.12,0.0,38,24,63,None,Summer,,None
2021-09-08,Uttar Pradesh,Potato,Kanpur,2618.6,2543.24,2712.28,412.08,4.09,42,32,52,None,Kharif,,Export Ban
2021-09-08,Madhya Pradesh,Moong,Indore,2490.53,2335.86,2626.58,474.13,0.0,35,25,75,None,Summer,2240.86,None
2021-09-08,Madhya Pradesh,Moong,Bhopal,2233.3,2091.83,2395.99,586.07,2.12,32,17,37,None,Rabi,2039.74,None
2021-09-08,Karnataka,Tomato,Bangalore,1327.41,1266.25,1387.08,374.22,0.0,35,24,44,None,Summer,,Export Ban
2021-09-08,Telangana,Tomato,Hyderabad,2828.44,2714.36,2935.27,449.87,0.0,32,20,84,None,Summer,,None
2021-09-08,Punjab,Wheat,Ludhiana,1334.77,1158.48,1515.77,392.15,1.08,41,36,59,None,Rabi,1797.81,Export Ban
2021-09-08,Punjab,Wheat,Amritsar,1826.34,1628.77,1880.24,708.93,4.65,40,35,59,None,Kharif,2936.69,None
2021-09-09,Maharashtra,Onion,Lasalgaon,1829.08,1762.66,2025.72,427.77,7.51,27,20,31,None,Rabi,,None
2021-09-09,Maharashtra,Onion,Pune,2342.42,2188.23,2463.99,485.26,0.0,39,27,79,None,Summer,,Export Ban
2021-09-09,Uttar Pradesh,Potato,Agra,2797.71,2647.0,2852.39,602.61,7.73,38,29,45,None,Rabi,,Subsidy Introduced
2021-09-09,Uttar Pradesh,Potato,Kanpur,2827.88,2683.47,2885.94,286.51,4.87,25,20,90,None,Kharif,,None
2021-09-09,Madhya Pradesh,Moong,Indore,2669.98,2523.82,2723.66,555.33,0.0,36,31,83,None,Summer,2328.69,MSP Revised
2021-09-09,Madhya Pradesh,Moong,Bhopal,2366.81,2257.77,2423.78,543.05,3.49,37,25,75,None,Rabi,1820.81,None
2021-09-09,Karnataka,Tomato,Bangalore,2024.54,1884.65,2128.85,523.71,4.06,36,31,90,None,Rabi,,Export Ban
2021-09-09,Telangana,Tomato,Hyderabad,1359.64,1273.9,1520.73,480.68,0.0,35,24,58,None,Summer,,None
2021-09-09,Punjab,Wheat,Ludhiana,2726.21,2619.09,2859.94,611.32,2.11,38,30,79,Diwali,Rabi,2813.1,Subsidy Introduced
2021-09-09,Punjab,Wheat,Amritsar,2338.96,2212.18,2506.73,521.34,3.82,39,28,88,None,Rabi,2662.59,None
2021-09-10,Maharashtra,Onion,Lasalgaon,2965.8,2795.59,3112.1,511.54,6.06,25,14,43,None,Rabi,,None
2021-09-10,Maharashtra,Onion,Pune,1897.28,1769.36,1972.05,515.62,0.0,40,35,31,None,Summer,,None
2021-09-10,Uttar Pradesh,Potato,Agra,1019.36,934.97,1101.52,308.46,0.98,39,28,62,None,Rabi,,None
2021-09-10,Uttar Pradesh,Potato,Kanpur,1665.9,1533.08,1785.88,244.78,4.05,30,18,48,None,Kharif,,Subsidy Introduced
2021-09-10,Madhya Pradesh,Moong,Indore,2293.41,2120.57,2344.64,517.53,2.2,35,26,53,Ramzan,Rabi,2611.1,MSP Revised
2021-09-10,Madhya Pradesh,Moong,Bhopal,2869.96,2672.95,2945.58,418.77,0.0,41,26,34,Holi,Summer,2431.9,None
2021-09-10,Karnataka,Tomato,Bangalore,1188.35,1003.19,1365.1,541.37,1.46,37,25,47,None,Rabi,,None
2021-09-10,Telangana,Tomato,Hyderabad,1061.32,871.88,1200.37,428.62,0.0,32,25,48,None,Summer,,None
2021-09-10,Punjab,Wheat,Ludhiana,2813.19,2694.17,2963.93,645.47,5.83,30,21,70,None,Rabi,2125.4,None
2021-09-10,Punjab,Wheat,Amritsar,1792.84,1661.92,1964.98,281.06,0.0,41,35,90,None,Summer,1713.48,None
2021-09-11,Maharashtra,Onion,Lasalgaon,2546.67,2484.25,2736.28,371.11,5.18,39,31,76,Holi,Rabi,,Subsidy Introduced
2021-09-11,Maharashtra,Onion,Pune,2278.2,2178.46,2434.36,437.86,2.61,28,13,76,Holi,Kharif,,None
2021-09-11,Uttar Pradesh,Potato,Agra,1419.94,1270.27,1471.55,396.73,6.4,40,30,58,None,Kharif,,MSP Revised
2021-09-11,Uttar Pradesh,Potato,Kanpur,1411.78,1342.37,1463.36,501.85,0.0,37,26,59,None,Summer,,Export Ban
2021-09-11,Madhya Pradesh,Moong,Indore,1499.14,1404.84,1655.1,535.7,0.0,33,24,33,None,Summer,1651.26,Subsidy Introduced
2021-09-11,Madhya Pradesh,Moong,Bhopal,1908.46,1805.89,2036.05,468.88,1.67,40,31,56,None,Rabi,2812.43,None
2021-09-11,Karnataka,Tomato,Bangalore,1806.8,1618.1,1927.17,559.98,0.0,33,25,43,Holi,Summer,,None
2021-09-11,Telangana,Tomato,Hyderabad,2628.4,2532.96,2761.85,408.58,3.11,40,27,55,None,Rabi,,None
2021-09-11,Punjab,Wheat,Ludhiana,1682.14,1595.05,1869.22,508.14,0.7,39,32,78,None,Kharif,2735.16,None
2021-09-11,Punjab,Wheat,Amritsar,2785.01,2707.37,2955.99,364.81,0.0,34,22,81,Holi,Summer,1679.07,None
2021-09-12,Maharashtra,Onion,Lasalgaon,2139.22,1993.28,2273.54,489.28,0.0,27,20,68,None,Summer,,None
2021-09-12,Maharashtra,Onion,Pune,1266.52,1168.55,1455.73,550.32,0.0,41,35,84,Diwali,Summer,,None
2021-09-12,Uttar Pradesh,Potato,Agra,2597.44,2538.72,2793.46,428.82,0.0,41,34,70,Diwali,Summer,,None
2021-09-12,Uttar Pradesh,Potato,Kanpur,1138.16,982.47,1320.46,359.47,0.09,30,21,31,Diwali,Kharif,,MSP Revised
2021-09-12,Madhya Pradesh,Moong,Indore,1448.0,1299.82,1567.9,583.43,1.64,34,25,44,None,Rabi,1547.9,None
2021-09-12,Madhya Pradesh,Moong,Bhopal,2711.17,2513.3,2851.18,475.83,4.21,39,24,83,None,Rabi,2278.27,None
2021-09-12,Karnataka,Tomato,Bangalore,1626.36,1534.27,1728.43,543.66,2.98,38,28,61,None,Rabi,,None
2021-09-12,Telangana,Tomato,Hyderabad,1815.13,1743.4,1917.15,379.84,2.56,28,18,81,None,Kharif,,None
2021-09-12,Punjab,Wheat,Ludhiana,1156.63,1097.39,1283.65,502.16,9.35,27,19,71,None,Rabi,1814.91,None
2021-09-12,Punjab,Wheat,Amritsar,2569.66,2397.3,2768.43,367.31,0.0,33,18,54,None,Summer,2729.29,None
2021-09-13,Maharashtra,Onion,Lasalgaon,2982.83,2926.47,3076.81,645.04,4.22,27,21,66,None,Kharif,,None
2021-09-13,Maharashtra,Onion,Pune,1775.75,1623.44,1858.09,528.36,1.74,32,21,68,Ramzan,Rabi,,None
2021-09-13,Uttar Pradesh,Potato,Agra,1987.88,1907.82,2078.89,439.19,3.85,33,23,48,Holi,Kharif,,Export Ban
2021-09-13,Uttar Pradesh,Potato,Kanpur,2368.14,2233.51,2519.61,535.52,2.94,27,20,40,None,Rabi,,None
2021-09-13,Madhya Pradesh,Moong,Indore,2254.7,2061.93,2319.87,618.65,5.41,25,20,80,None,Kharif,1876.86,Subsidy Introduced
2021-09-13,Madhya Pradesh,Moong,Bhopal,2671.97,2540.63,2796.37,466.76,0.0,38,25,90,None,Summer,2791.89,None
2021-09-13,Karnataka,Tomato,Bangalore,2969.41,2900.06,3157.66,279.54,6.58,36,21,74,None,Kharif,,None
2021-09-13,Telangana,Tomato,Hyderabad,1812.29,1751.1,1969.64,419.55,7.01,35,23,57,None,Rabi,,None
2021-09-13,Punjab,Wheat,Ludhiana,2488.76,2359.2,2625.22,524.95,0.0,37,32,77,None,Summer,1885.13,None
2021-09-13,Punjab,Wheat,Amritsar,1266.09,1068.23,1376.66,521.19,1.87,27,20,68,None,Rabi,2361.04,MSP Revised
2021-09-14,Maharashtra,Onion,Lasalgaon,1245.65,1055.9,1368.67,527.28,1.31,36,27,53,Ramzan,Kharif,,None
2021-09-14,Maharashtra,Onion,Pune,1180.98,1063.53,1292.92,538.38,0.0,33,24,90,None,Summer,,None
2021-09-14,Uttar Pradesh,Potato,Agra,1531.3,1423.06,1710.48,411.51,0.0,29,18,65,None,Summer,,None
2021-09-14,Uttar Pradesh,Potato,Kanpur,2088.79,2026.96,2180.09,541.3,4.02,25,13,48,None,Kharif,,None
2021-09-14,Madhya Pradesh,Moong,Indore,1485.33,1394.33,1654.57,486.57,1.33,30,25,67,None,Kharif,2855.61,None
2021-09-14,Madhya Pradesh,Moong,Bhopal,1092.0,1032.81,1264.46,526.22,4.38,32,19,75,None,Kharif,2694.07,None
2021-09-14,Karnataka,Tomato,Bangalore,2662.38,2464.89,2797.12,496.93,0.95,35,26,64,None,Kharif,,None
2021-09-14,Telangana,Tomato,Hyderabad,2964.77,2878.53,3093.53,385.02,4.7,27,20,45,None,Kharif,,None
2021-09-14,Punjab,Wheat,Ludhiana,2679.98,2599.67,2766.73,329.06,0.0,30,17,37,None,Summer,2505.19,None
2021-09-14,Punjab,Wheat,Amritsar,1666.7,1467.67,1787.83,623.68,0.0,37,30,37,None,Summer,2664.18,None
2021-09-15,Maharashtra,Onion,Lasalgaon,1624.38,1544.59,1781.36,408.45,0.0,41,35,71,None,Summer,,None
2021-09-15,Maharashtra,Onion,Pune,1609.88,1487.95,1775.54,479.83,4.37,25,20,54,None,Rabi,,None
2021-09-15,Uttar Pradesh,Potato,Agra,2156.18,1990.08,2289.95,487.16,0.0,30,21,83,None,Summer,,None
2021-09-15,Uttar Pradesh,Potato,Kanpur,2184.55,2082.09,2381.29,443.64,4.37,31,17,88,None,Kharif,,None
2021-09-15,Madhya Pradesh,Moong,Indore,1883.91,1748.56,2020.67,458.05,1.63,36,31,84,None,Rabi,1594.35,None
